"status","duration","history","purpose","credit","bonds","jobex","rate","sex","guarantor","residence","property","age","install","house","nocredit","job","no","ph","nri","credibility","TIN_status_A11","TIN_status_A12","TIN_status_A13","TIN_status_A14","TIN_history_A30","TIN_history_A31","TIN_history_A32","TIN_history_A33","TIN_history_A34","TIN_purpose_A40","TIN_purpose_A41","TIN_purpose_A410","TIN_purpose_A42","TIN_purpose_A43","TIN_purpose_A44","TIN_purpose_A45","TIN_purpose_A46","TIN_purpose_A48","TIN_purpose_A49","TIN_bonds_A61","TIN_bonds_A62","TIN_bonds_A63","TIN_bonds_A64","TIN_bonds_A65","TIN_jobex_A71","TIN_jobex_A72","TIN_jobex_A73","TIN_jobex_A74","TIN_jobex_A75","TIN_sex_A91","TIN_sex_A92","TIN_sex_A93","TIN_sex_A94","TIN_guarantor_A101","TIN_guarantor_A102","TIN_guarantor_A103","TIN_property_A121","TIN_property_A122","TIN_property_A123","TIN_property_A124","TIN_install_A141","TIN_install_A142","TIN_install_A143","TIN_house_A151","TIN_house_A152","TIN_house_A153","TIN_job_A171","TIN_job_A172","TIN_job_A173","TIN_job_A174","TIN_ph_A191","TIN_ph_A192","TIN_nri_A201","TIN_nri_A202","R01_credit","RIN_age_4","R01_credibility","RIN_R01_credit_4"
"A12",9,"A34","A43",1154,"A61","A75",2,"A93","A101",4,"A121",37,"A143","A152",3,"A172",1,"A191","A201",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0497413887971828,1,0,0
"A14",60,"A32","A43",10144,"A62","A74",2,"A92","A101",4,"A121",21,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.544404093760317,0,0,2
"A12",27,"A32","A49",2528,"A61","A72",4,"A92","A101",1,"A122",32,"A143","A152",1,"A173",2,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.125343897876087,1,0,0
"A11",24,"A32","A43",1823,"A61","A71",4,"A93","A101",2,"A123",30,"A142","A152",1,"A174",2,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.086552217453505,1,1,0
"A13",24,"A32","A42",2892,"A61","A75",3,"A91","A101",4,"A124",51,"A143","A153",1,"A173",1,"A191","A201",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.145372510179377,2,0,0
"A11",21,"A32","A43",2606,"A61","A72",4,"A92","A101",4,"A122",28,"A143","A151",1,"A174",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0.129635743369649,0,0,0
"A11",30,"A32","A42",3108,"A61","A72",2,"A91","A101",4,"A122",31,"A143","A152",1,"A172",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.157257620776934,1,1,0
"A14",6,"A32","A43",1595,"A61","A74",3,"A93","A101",2,"A122",51,"A143","A152",1,"A173",2,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0740068229338616,2,0,0
"A11",6,"A32","A43",2647,"A63","A73",2,"A93","A101",3,"A121",44,"A143","A151",1,"A173",2,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.131891713436778,1,0,0
"A14",24,"A34","A40",2463,"A62","A74",4,"A94","A101",3,"A122",27,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.121767359964785,0,0,0
"A11",6,"A32","A40",1203,"A62","A75",3,"A93","A101",2,"A122",43,"A143","A152",1,"A173",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0524375481457027,1,0,0
"A11",24,"A32","A42",1747,"A61","A72",4,"A93","A102",1,"A122",24,"A143","A152",1,"A172",1,"A191","A202",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0823704192802905,0,0,0
"A12",48,"A32","A43",3060,"A61","A74",4,"A93","A101",4,"A121",28,"A143","A152",2,"A173",1,"A191","A201",2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.154616485088588,0,1,0
"A14",4,"A34","A43",1544,"A61","A74",2,"A93","A101",1,"A121",42,"A143","A152",3,"A172",2,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.071200616264994,1,0,0
"A12",48,"A30","A49",14421,"A61","A73",2,"A93","A101",2,"A123",25,"A143","A152",1,"A173",1,"A192","A201",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.779740288323979,0,1,2
"A14",12,"A33","A41",1503,"A61","A73",4,"A94","A101",4,"A121",41,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0689446461978651,1,0,0
"A12",10,"A31","A43",1048,"A61","A73",4,"A93","A101",4,"A121",23,"A142","A152",1,"A172",1,"A191","A201",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0439088808187521,0,0,0
"A14",6,"A33","A43",932,"A61","A73",3,"A92","A101",2,"A121",24,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0375261362385826,0,0,0
"A11",10,"A34","A40",2241,"A61","A72",1,"A93","A101",3,"A121",48,"A143","A151",2,"A172",2,"A191","A202",1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0.109552107406185,2,0,0
"A11",24,"A32","A42",4169,"A61","A73",4,"A93","A101",4,"A122",28,"A143","A152",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.215637724221415,0,0,1
"A12",48,"A32","A410",5381,"A65","A71",3,"A93","A101",4,"A124",40,"A141","A153",1,"A171",1,"A192","A201",1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0.282326400352151,1,0,1
"A12",12,"A32","A40",7472,"A65","A71",1,"A92","A101",2,"A121",24,"A143","A151",1,"A171",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.397380873775724,0,0,1
"A14",9,"A32","A43",1478,"A61","A74",4,"A93","A101",2,"A123",22,"A143","A152",1,"A173",1,"A191","A201",2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0675690546935182,0,1,0
"A11",12,"A32","A43",709,"A61","A75",4,"A93","A101",4,"A121",57,"A142","A152",1,"A172",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.0252558600198085,2,1,0
"A13",30,"A34","A43",3656,"A65","A75",4,"A93","A101",4,"A122",49,"A142","A152",2,"A172",1,"A191","A201",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.187410586552217,2,0,1
"A12",48,"A31","A40",12169,"A65","A71",4,"A93","A102",4,"A124",36,"A143","A153",1,"A174",1,"A192","A201",1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.655827005612413,1,0,2
"A12",6,"A33","A49",1449,"A62","A75",1,"A91","A101",2,"A123",31,"A141","A152",2,"A173",2,"A191","A201",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0659733685484758,1,0,0
"A11",12,"A32","A46",1200,"A65","A73",4,"A92","A101",4,"A122",23,"A141","A151",1,"A173",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.052272477165181,0,0,0
"A11",27,"A30","A49",5293,"A61","A71",2,"A93","A101",4,"A122",50,"A142","A152",2,"A173",1,"A192","A201",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.27748431825685,2,1,1
"A11",36,"A32","A46",1977,"A65","A75",4,"A93","A101",4,"A124",40,"A143","A152",1,"A174",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0950258611202817,1,1,0
"A14",21,"A33","A49",2580,"A63","A72",4,"A93","A101",2,"A121",41,"A141","A152",1,"A172",2,"A191","A201",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0.128205128205128,1,1,0
"A11",36,"A32","A41",8335,"A65","A75",3,"A93","A101",4,"A124",47,"A143","A153",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.444866292505777,2,1,1
"A14",30,"A34","A43",3077,"A65","A75",3,"A93","A101",2,"A123",40,"A143","A152",2,"A173",2,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.155551887311544,1,0,0
"A11",18,"A31","A40",1442,"A61","A74",4,"A93","A101",4,"A124",32,"A143","A153",2,"A172",2,"A191","A201",2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0.0655882029272587,1,1,0
"A14",60,"A33","A43",15653,"A61","A74",2,"A93","A101",4,"A123",21,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.847529437658193,0,0,3
"A13",6,"A34","A40",1343,"A61","A75",1,"A93","A101",4,"A121",46,"A143","A152",2,"A173",2,"A191","A202",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.0601408605700451,1,0,0
"A11",36,"A32","A40",1842,"A61","A72",4,"A92","A101",4,"A123",34,"A143","A152",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0875976669968086,1,1,0
"A14",18,"A33","A42",1808,"A61","A74",4,"A92","A101",1,"A121",22,"A143","A152",1,"A173",1,"A191","A201",2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0857268625508969,0,1,0
"A14",9,"A32","A43",2753,"A62","A75",3,"A93","A102",4,"A123",35,"A143","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.137724221415209,1,0,0
"A11",24,"A34","A41",6419,"A61","A75",2,"A92","A101",4,"A124",44,"A143","A153",2,"A174",2,"A192","A201",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.339440959612633,1,0,1
"A14",24,"A32","A43",1533,"A61","A72",4,"A92","A101",3,"A123",38,"A142","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.0705953560030813,1,0,0
"A11",18,"A32","A40",1216,"A61","A72",4,"A92","A101",3,"A123",23,"A143","A151",1,"A173",1,"A192","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.053152855727963,0,1,0
"A11",24,"A32","A41",2812,"A65","A75",2,"A92","A101",4,"A121",26,"A143","A151",1,"A173",1,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.140970617365467,0,0,0
"A12",18,"A32","A41",12976,"A61","A71",3,"A92","A101",4,"A124",38,"A143","A153",1,"A174",1,"A192","A201",2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.70023109937273,1,1,2
"A14",12,"A32","A40",1101,"A61","A73",3,"A94","A101",2,"A121",27,"A143","A152",2,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0.0468251348079674,0,0,0
"A11",24,"A32","A41",6579,"A61","A71",4,"A93","A101",2,"A124",29,"A143","A153",1,"A174",1,"A192","A201",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0.348244745240453,1,0,1
"A11",12,"A32","A40",1372,"A61","A74",2,"A91","A101",3,"A123",36,"A143","A152",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0617365467150875,1,1,0
"A12",6,"A33","A40",1209,"A61","A71",4,"A93","A101",4,"A122",47,"A143","A152",1,"A174",1,"A192","A201",2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0527676901067459,2,1,0
"A14",36,"A32","A43",3595,"A61","A75",4,"A93","A101",2,"A123",28,"A143","A152",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.184054143281611,0,0,1
"A14",12,"A32","A40",640,"A61","A73",4,"A91","A101",2,"A121",49,"A143","A152",1,"A172",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.0214592274678112,2,0,0
"A14",18,"A34","A43",1098,"A61","A71",4,"A92","A101",4,"A123",65,"A143","A152",2,"A171",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.0466600638274458,2,0,0
"A12",12,"A32","A40",6078,"A61","A74",2,"A93","A101",2,"A123",32,"A143","A152",1,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.320677891493342,1,0,1
"A14",36,"A34","A49",6304,"A65","A75",4,"A93","A101",4,"A121",36,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.333113238692638,1,0,1
"A12",15,"A33","A45",1512,"A64","A73",3,"A94","A101",3,"A122",61,"A142","A152",2,"A173",1,"A191","A201",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0.06943985913943,2,1,0
"A11",15,"A33","A42",3643,"A61","A75",1,"A92","A101",4,"A122",27,"A143","A152",2,"A172",1,"A191","A201",1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.186695278969957,0,0,1
"A14",24,"A34","A43",2611,"A61","A75",4,"A94","A102",3,"A121",46,"A143","A152",2,"A173",1,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.129910861670518,1,0,0
"A14",9,"A34","A43",3074,"A65","A73",1,"A93","A101",2,"A121",33,"A143","A152",2,"A173",2,"A191","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.155386816331022,1,0,0
"A11",24,"A31","A40",1193,"A61","A71",1,"A92","A102",4,"A124",29,"A143","A151",2,"A171",1,"A191","A201",2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.0518873115439639,1,1,0
"A14",6,"A32","A43",2108,"A61","A74",2,"A94","A101",2,"A121",29,"A143","A151",1,"A173",1,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.102233960603059,1,0,0
"A14",12,"A34","A43",1655,"A61","A75",2,"A93","A101",4,"A121",63,"A143","A152",2,"A172",1,"A192","A201",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.077308242544294,2,0,0
"A11",36,"A34","A42",6229,"A61","A72",4,"A92","A102",4,"A124",23,"A143","A151",2,"A172",1,"A192","A201",2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0.328986464179597,0,1,1
"A12",26,"A32","A41",7966,"A61","A72",2,"A93","A101",3,"A123",30,"A143","A152",2,"A173",1,"A191","A201",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.424562561901618,1,0,1
"A12",6,"A32","A40",14555,"A65","A71",1,"A93","A101",2,"A122",23,"A143","A152",1,"A171",1,"A192","A201",2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0.787113458787279,0,1,2
"A14",6,"A30","A43",426,"A61","A75",4,"A94","A101",4,"A123",39,"A143","A152",1,"A172",1,"A191","A201",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.00968416419060196,1,0,0
"A14",36,"A33","A41",8947,"A65","A74",3,"A93","A101",2,"A123",31,"A142","A152",1,"A174",2,"A192","A201",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.478540772532189,1,0,1
"A11",18,"A32","A43",2600,"A61","A73",4,"A93","A101",4,"A124",65,"A143","A153",2,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0.129305601408606,2,1,0
"A11",24,"A32","A40",1371,"A65","A73",4,"A92","A101",4,"A121",25,"A143","A151",1,"A173",1,"A191","A201",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0616815230549136,0,1,0
"A14",48,"A32","A43",10222,"A65","A74",4,"A93","A101",3,"A123",37,"A142","A152",1,"A173",1,"A192","A201",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.548695939253879,1,0,2
"A14",10,"A32","A41",2848,"A62","A73",1,"A93","A102",2,"A121",32,"A143","A152",1,"A173",2,"A191","A201",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.142951469131727,1,0,0
"A11",48,"A32","A41",4788,"A61","A74",4,"A93","A101",3,"A122",26,"A143","A152",1,"A173",2,"A191","A201",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0.249697369869044,0,0,1
"A12",60,"A31","A410",14782,"A62","A75",3,"A92","A101",4,"A124",60,"A141","A153",2,"A174",1,"A192","A201",2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0.799603829646748,2,1,2
