RRC_TNM_ph,RRC_TNM_nri,RRC_duration,RRC_credit,RRC_rate,RRC_residence,RRC_age,RRC_nocredit,RRC_liable,RRC_TNM_check_status,RRC_TNM_history,RRC_TNM_purpose,RRC_TNM_bonds,RRC_TNM_jobex,RRC_TNM_s_status,RRC_TNM_guarantor,RRC_TNM_property,RRC_TNM_install,RRC_TNM_house,RRC_TNM_job,R01_credibility
-0.8229061287,-0.1959162514,-0.7382981167,-0.7663689869,0.9180178142,0.1404344358,-0.6633572895,1.0265652438,-0.428075368,-1.2539382097,-2.3496942655,0.9940488935,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.9399593786,0.9180178142,1.0464630541,1.7980797772,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.6597348892,0.9180178142,0.1404344358,1.6222628439,-0.7045734472,-0.428075368,-1.2539382097,1.3433419082,-0.8312336873,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.8765457458,0.9180178142,0.1404344358,-0.2238149561,-0.7045734472,2.3337011999,1.1314864124,1.3433419082,0.2639358612,1.8322522527,1.3374092821,-0.9631679162,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,0.2568245836,0.1224846719,0.9180178142,1.0464630541,-1.3666250228,1.0265652438,-0.428075368,0.3363448717,1.3433419082,-0.101120655,1.8322522527,1.3374092821,0.4491017557,1.7898030616,1.5634983166,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,-0.7382981167,-0.6919731048,0.9180178142,1.0464630541,1.6222628439,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,1.1993499201,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,2.7446313342,4.4898772209,0.0241348403,1.0464630541,1.9738967106,-0.7045734472,-0.428075368,-0.458796669,-2.3496942655,2.0892184419,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.4461124275,0.9180178142,-0.7655941825,2.2376221106,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,1.3591054096,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.2300101031,0.9180178142,1.0464630541,-0.1359064895,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,2.0892184419,-0.0664547449,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,-0.3309759432,0.9180178142,1.0464630541,0.0399104439,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.0748829832,1.3411600749,0.0241348403,1.0464630541,0.0399104439,1.0265652438,2.3337011999,-0.458796669,0.4200828648,-0.8312336873,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,-1.7486604086,1.6768307653,0
-0.8229061287,-0.1959162514,0.2568245836,-0.6384789228,0.9180178142,1.0464630541,0.4794527772,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,-0.0664547449,1.3374092821,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,-1.3830793904,0
-0.8229061287,-0.1959162514,1.2519472838,-0.3359356687,0.9180178142,1.0464630541,-1.0149911562,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.8287198215,0.0241348403,-0.7655941825,-1.0149911562,-0.7045734472,-0.428075368,1.1314864124,0.4200828648,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.9870787918,-0.4790591753,0.9180178142,0.1404344358,-0.0479980228,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,-0.101120655,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,-0.7382981167,-0.2927152038,-0.8697481336,1.0464630541,-0.8391742228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.8312336873,1.8322522527,-1.1454049792,1.8613714276,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,3.070332936,-0.8697481336,0.1404344358,0.3036358439,1.0265652438,2.3337011999,-0.458796669,1.3433419082,-0.4661771711,-0.6993570774,-0.3178002254,0.4491017557,1.7898030616,0.6113068936,0.4606002072,0.1336435834,1.6768307653,1
1.2139902295,-0.1959162514,-0.2407367666,1.1289546777,-0.8697481336,1.0464630541,0.3036358439,1.0265652438,2.3337011999,1.1314864124,-1.4264352221,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,0.1336435834,1.6768307653,1
-0.8229061287,-0.1959162514,-0.7382981167,0.9943335576,-0.8697481336,-0.7655941825,-0.3117234228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,5.0991175707,0.2568245836,1.576392769,-1.7636311075,-0.7655941825,-0.4875403561,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,1.8322522527,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.5724443333,-0.6593806231,-1.7636311075,-0.7655941825,-0.0479980228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,2.0892184419,0.5664475876,1.3374092821,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.6455642449,-1.7636311075,-0.7655941825,-0.3996318895,1.0265652438,2.3337011999,-0.458796669,0.4200828648,2.0892184419,-0.0664547449,1.3374092821,-2.3754375881,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,-1.0200235185,0.9180178142,1.0464630541,-1.1028996228,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,1.3591054096,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,1.0588099888,0.0241348403,0.1404344358,-0.6633572895,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,-1.3830793904,0
1.2139902295,-0.1959162514,1.2519472838,1.6238644271,0.9180178142,-0.7655941825,-0.9270826895,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,-0.9566311996,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.5637287746,0.0241348403,-1.6716228008,-0.0479980228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,0.5664475876,1.3374092821,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,2.247069984,0.1086682937,0.9180178142,-1.6716228008,1.0069035772,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,1.7495086339,1.3826092093,0.9180178142,0.1404344358,-0.4875403561,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,1
-0.8229061287,5.0991175707,-0.9041519001,-0.4036004949,-0.8697481336,0.1404344358,-0.7512657561,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-0.101120655,1.8322522527,-1.1454049792,-0.9631679162,1.7898030616,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,1.0031666087,0.3577173659,-1.7636311075,1.0464630541,-1.1028996228,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-0.101120655,0.5664475876,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,-0.7382981167,-0.3207022262,0.0241348403,0.1404344358,0.0399104439,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,0.5664475876,0.5098045283,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.0080439085,-0.5088175282,0.0241348403,-0.7655941825,-0.9270826895,1.0265652438,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,0.2114054643,0.9180178142,-0.7655941825,0.4794527772,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.8312336873,-0.6993570774,1.3374092821,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,1.6768307653,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.5325533573,0.0241348403,-0.7655941825,-1.0149911562,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,-1.3830793904,0
1.2139902295,-0.1959162514,-0.9041519001,-0.8822140034,0.9180178142,1.0464630541,2.4134390439,1.0265652438,-0.428075368,0.3363448717,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.4772878448,0.9180178142,0.1404344358,-0.7512657561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-0.101120655,1.8322522527,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.407497422,0.9180178142,-0.7655941825,-0.4875403561,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.9105552919,0.9180178142,-0.7655941825,0.3915443105,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.9325197904,0.9180178142,-0.7655941825,-0.4875403561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.9940488935,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,-0.7382981167,-0.4999608756,0.9180178142,-0.7655941825,-0.1359064895,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-0.8312336873,-0.6993570774,-1.973009733,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,-0.7382981167,0.0806812714,0.0241348403,-0.7655941825,-0.5754488228,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,1.7898030616,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,2.247069984,1.8477606058,-1.7636311075,-0.7655941825,-1.0149911562,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,1.2519472838,1.280934837,0.9180178142,0.1404344358,-0.5754488228,-0.7045734472,-0.428075368,-1.2539382097,0.4200828648,1.3591054096,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,-0.9566311996,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.4895174416,-0.1995432181,-0.8697481336,0.1404344358,-0.7512657561,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.4560318785,0.9180178142,1.0464630541,1.0069035772,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,0.1468756875,0
1.2139902295,-0.1959162514,3.2421926843,2.4347795427,-0.8697481336,1.0464630541,-1.2787165562,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,-0.0664547449,0.5098045283,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.7382981167,-0.719605861,0.9180178142,-0.7655941825,0.2157273772,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.8322522527,1.3374092821,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.5056052586,1.8923981351,-0.8697481336,-0.7655941825,-0.7512657561,1.0265652438,-0.428075368,1.1314864124,0.4200828648,-0.8312336873,1.1993499201,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.887527995,0.9180178142,0.1404344358,2.6771644439,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,0.5664475876,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
1.2139902295,-0.1959162514,-0.4895174416,-0.192457896,0.9180178142,-0.7655941825,-0.0479980228,2.7577039347,-0.428075368,-0.458796669,1.3433419082,0.2639358612,1.8322522527,0.5098045283,0.4491017557,3.8831399758,-1.2930759524,-2.3738626064,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.7382981167,-0.4925212874,-0.8697481336,-0.7655941825,0.7431781772,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,-1.3830793904,0
-0.8229061287,5.0991175707,-1.2358594668,-0.907721163,-0.8697481336,-0.7655941825,-0.7512657561,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,-1.1962902034,1.1993499201,-1.1454049792,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-2.9130344683,0
1.2139902295,-0.1959162514,1.2519472838,0.5398101442,0.9180178142,-1.6716228008,-0.4875403561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,1.5634983166,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,0.5056052586,0.0512771846,0.0241348403,-0.7655941825,-0.7512657561,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.28669268,-0.8697481336,-0.7655941825,-1.1908080895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.0080439085,-0.3483349824,0.9180178142,1.0464630541,-1.1028996228,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,-0.101120655,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,2.247069984,0.1044171005,0.9180178142,-0.7655941825,-0.4875403561,-0.7045734472,-0.428075368,-0.458796669,-1.4264352221,2.0892184419,-0.0664547449,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-1.2358594668,-0.8542269811,-1.7636311075,1.0464630541,0.3036358439,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,-0.9631679162,-0.3035338526,1.5634983166,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.7382981167,-0.9172863479,0.9180178142,0.1404344358,1.3585374439,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.0664547449,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,0.743867421,0.0241348403,-0.7655941825,-0.6633572895,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,3.8831399758,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.5984468529,0.9180178142,1.0464630541,0.9189951105,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.1993499201,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-1.2358594668,-0.6820536538,-0.8697481336,1.0464630541,0.5673612439,-0.7045734472,2.3337011999,1.1314864124,-0.5031761787,0.2639358612,-0.0664547449,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,0.1468756875,0
1.2139902295,5.0991175707,-0.9041519001,-0.4772878448,-1.7636311075,1.0464630541,0.2157273772,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,0.9128523533,0.9180178142,-1.6716228008,-1.0149911562,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,1.5895006149,-0.8697481336,1.0464630541,-0.5754488228,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,-0.8312336873,1.1993499201,1.3374092821,-0.9631679162,-0.3035338526,1.5634983166,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,1.3092761254,0.9180178142,1.0464630541,0.0399104439,-0.7045734472,-0.428075368,-0.458796669,0.4200828648,2.0892184419,-0.0664547449,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,1.6768307653,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.7047266846,-0.8697481336,1.0464630541,-1.3666250228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,5.0991175707,-0.9870787918,-0.7026010879,0.0241348403,1.0464630541,1.0948120439,1.0265652438,2.3337011999,-1.2539382097,1.3433419082,0.9940488935,-0.0664547449,1.3374092821,0.4491017557,3.8831399758,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-1.0387996221,0.9180178142,-1.6716228008,0.8310866439,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,1.7241619258,-0.6993570774,1.3374092821,1.8613714276,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,0.2568245836,0.0852867308,-0.8697481336,0.1404344358,0.2157273772,1.0265652438,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.0664547449,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.4864987636,-1.7636311075,-0.7655941825,-0.1359064895,1.0265652438,2.3337011999,1.1314864124,1.3433419082,0.2639358612,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,0.2568245836,-0.1414435768,0.0241348403,1.0464630541,0.0399104439,-0.7045734472,2.3337011999,1.1314864124,1.3433419082,0.2639358612,-0.0664547449,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.7851450905,0.9180178142,-1.6716228008,-0.4875403561,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,-0.7118120067,0.9180178142,0.1404344358,0.0399104439,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,0.6289923773,0.5664475876,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.9041519001,1.4300808674,-0.8697481336,1.0464630541,3.0287983106,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.6993570774,-1.973009733,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,1.6768307653,0
-0.8229061287,-0.1959162514,1.2519472838,-0.8368679419,0.9180178142,1.0464630541,0.0399104439,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,0.5664475876,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
